code;studierichting;titel;graad;domein;finaliteit;stage_weken;label;categorie;type;subvak;optie;uren
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;1
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;Economie;basisvorming;vak;ONWAAR;ONWAAR;1
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;Specifiek gedeelte;specifiek gedeelte;header;ONWAAR;ONWAAR;
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;- Wiskunde;specifiek gedeelte;vak;WAAR;ONWAAR;1
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;- Kunstbeschouwing;specifiek gedeelte;vak;WAAR;ONWAAR;1
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;STEM;specifiek gedeelte;vak;ONWAAR;ONWAAR;
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;- Grafische technieken;specifiek gedeelte;vak;WAAR;ONWAAR;11
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;- Vrije ruimte;specifiek gedeelte;vak;ONWAAR;ONWAAR;
6GRAFI;grafische-technieken;Grafische technieken;3de graad;STEM;dubbele finaliteit;2;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;31
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;7
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Haar- en schoonheidsverzorging (19u);specifiek gedeelte;vak;ONWAAR;ONWAAR;
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;- Haarverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;14
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;- Schoonheidsverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;5
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;7
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Haar- en schoonheidsverzorging (19u);specifiek gedeelte;vak;ONWAAR;ONWAAR;
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;- Haarverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;14
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;- Schoonheidsverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;5
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;Maatschappij & Welzijn;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;2
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;4
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;4
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Haarverzorging (20u);specifiek gedeelte;header;ONWAAR;ONWAAR;
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;- Haarverzorging incl. Frans/Engels;specifiek gedeelte;vak;WAAR;ONWAAR;17
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;- Schoonheidsverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;1
5HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;2
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;4
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;4
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Haarverzorging (20u);specifiek gedeelte;header;ONWAAR;ONWAAR;
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;- Haarverzorging incl. Frans/Engels;specifiek gedeelte;vak;WAAR;ONWAAR;17
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;- Schoonheidsverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;1
6HZ;haarverzorging;Haarverzorging;3de graad;Maatschappij & Welzijn;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
3HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
3HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
3HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
3HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
3HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
3HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
3HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Hout;specifiek gedeelte;vak;ONWAAR;ONWAAR;19
3HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
4HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
4HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
4HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
4HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
4HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
4HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
4HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Hout;specifiek gedeelte;vak;ONWAAR;ONWAAR;19
4HOUT;hout;Hout;2de graad;STEM;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;3
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;3
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Economie;basisvorming;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Specifiek gedeelte;specifiek gedeelte;header;ONWAAR;ONWAAR;
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Nederlands;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Informatica- en communicatiewetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;- Elektronica;specifiek gedeelte;vak;WAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;- Elektriciteit;specifiek gedeelte;vak;WAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;- Informaticawetenschappen;specifiek gedeelte;vak;WAAR;ONWAAR;8
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Economie;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Specifiek gedeelte;specifiek gedeelte;header;ONWAAR;ONWAAR;
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Nederlands;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Informatica- en communicatiewetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;- Elektronica;specifiek gedeelte;vak;WAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;- Elektriciteit;specifiek gedeelte;vak;WAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;- Informaticawetenschappen;specifiek gedeelte;vak;WAAR;ONWAAR;8
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;STEM;doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
5KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
5KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;PAV;basisvorming;vak;ONWAAR;ONWAAR;4
5KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
5KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
5KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
5KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
5KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
5KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Koetswerk;specifiek gedeelte;vak;ONWAAR;ONWAAR;18
5KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
6KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
6KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;PAV;basisvorming;vak;ONWAAR;ONWAAR;4
6KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
6KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
6KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
6KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Koetswerk;specifiek gedeelte;vak;ONWAAR;ONWAAR;18
6KW;koetswerk;Koetswerk;3de graad;STEM;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Godsdienst en zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;STEM Mechanica;specifiek gedeelte;vak;ONWAAR;ONWAAR;19
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;* Lassen;specifiek gedeelte;vak;WAAR;ONWAAR;6
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;* Machines;specifiek gedeelte;vak;WAAR;ONWAAR;6
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;* Plaatwerk;specifiek gedeelte;vak;WAAR;ONWAAR;6
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;* Montage/Demontage;specifiek gedeelte;vak;WAAR;ONWAAR;1
3MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Godsdienst en zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;STEM Mechanica;specifiek gedeelte;vak;ONWAAR;ONWAAR;19
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;* Lassen;specifiek gedeelte;vak;WAAR;ONWAAR;6
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;* Machines;specifiek gedeelte;vak;WAAR;ONWAAR;6
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;* Plaatwerk;specifiek gedeelte;vak;WAAR;ONWAAR;6
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;* Montage/Demontage;specifiek gedeelte;vak;WAAR;ONWAAR;1
4MECH;mechanica;Mechanica;2de graad;STEM;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;0
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;3
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Toegepaste informatica;basisvorming;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;0
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Toegepaste biologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;Maatschappij & Welzijn;dubbele finaliteit;;Toegepaste psychologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
