code;studierichting;titel;graad;domein;finaliteit;stage_weken;label;categorie;type;subvak;optie;uren
6GRAFI;grafische-technieken;Grafische technieken;3de graad;stem;dubbele finaliteit;2;- Kunstbeschouwing;specifiek gedeelte;vak;WAAR;ONWAAR;1
6GRAFI;grafische-technieken;Grafische technieken;3de graad;stem;dubbele finaliteit;2;STEM;specifiek gedeelte;vak;ONWAAR;ONWAAR;
6GRAFI;grafische-technieken;Grafische technieken;3de graad;stem;dubbele finaliteit;2;- Grafische technieken;specifiek gedeelte;vak;WAAR;ONWAAR;11
6GRAFI;grafische-technieken;Grafische technieken;3de graad;stem;dubbele finaliteit;2;- Vrije ruimte;specifiek gedeelte;vak;ONWAAR;ONWAAR;
6GRAFI;grafische-technieken;Grafische technieken;3de graad;stem;dubbele finaliteit;2;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;31
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;7
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Haar- en schoonheidsverzorging (19u);specifiek gedeelte;vak;ONWAAR;ONWAAR;
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Haarverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;14
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Schoonheidsverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;5
3HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;7
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Haar- en schoonheidsverzorging (19u);specifiek gedeelte;vak;ONWAAR;ONWAAR;
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Haarverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;14
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Schoonheidsverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;5
4HSZ;haar-en-schoonheidsverzorging;Haar- en schoonheidsverzorging;2de graad;maatschappij & welzijn;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;2
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;4
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;4
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Haarverzorging (20u);specifiek gedeelte;header;ONWAAR;ONWAAR;
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;- Haarverzorging incl. Frans/Engels;specifiek gedeelte;vak;WAAR;ONWAAR;17
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;- Schoonheidsverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;1
5HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;2
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;4
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;4
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Haarverzorging (20u);specifiek gedeelte;header;ONWAAR;ONWAAR;
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;- Haarverzorging incl. Frans/Engels;specifiek gedeelte;vak;WAAR;ONWAAR;17
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;- Schoonheidsverzorging;specifiek gedeelte;vak;WAAR;ONWAAR;1
6HZ;haarverzorging;Haarverzorging;3de graad;maatschappij & welzijn;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
3HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
3HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
3HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
3HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
3HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
3HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
3HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Hout;specifiek gedeelte;vak;ONWAAR;ONWAAR;19
3HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
4HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
4HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
4HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
4HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
4HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
4HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
4HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Hout;specifiek gedeelte;vak;ONWAAR;ONWAAR;19
4HOUT;hout;Hout;2de graad;stem;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;3
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;3
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Economie;basisvorming;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Specifiek gedeelte;specifiek gedeelte;header;ONWAAR;ONWAAR;
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Nederlands;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Informatica- en communicatiewetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;- Elektronica;specifiek gedeelte;vak;WAAR;ONWAAR;1
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;- Elektriciteit;specifiek gedeelte;vak;WAAR;ONWAAR;2
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;- Informaticawetenschappen;specifiek gedeelte;vak;WAAR;ONWAAR;8
5ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Economie;basisvorming;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Specifiek gedeelte;specifiek gedeelte;header;ONWAAR;ONWAAR;
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Nederlands;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Informatica- en communicatiewetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;- Elektronica;specifiek gedeelte;vak;WAAR;ONWAAR;1
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;- Elektriciteit;specifiek gedeelte;vak;WAAR;ONWAAR;2
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;- Informaticawetenschappen;specifiek gedeelte;vak;WAAR;ONWAAR;8
6ICW;informatica-en-communicatiewetenschappen;Informatica- en communicatiewetenschappen;3de graad;stem;doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
5KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
5KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;PAV;basisvorming;vak;ONWAAR;ONWAAR;4
5KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
5KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
5KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
5KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
5KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
5KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Koetswerk;specifiek gedeelte;vak;ONWAAR;ONWAAR;18
5KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
6KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
6KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;PAV;basisvorming;vak;ONWAAR;ONWAAR;4
6KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
6KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
6KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;1
6KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
6KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
6KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Koetswerk;specifiek gedeelte;vak;ONWAAR;ONWAAR;18
6KW;koetswerk;Koetswerk;3de graad;stem;arbeidsmarkt;4;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Godsdienst en zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;STEM Mechanica;specifiek gedeelte;vak;ONWAAR;ONWAAR;19
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;* Lassen;specifiek gedeelte;vak;WAAR;ONWAAR;6
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;* Machines;specifiek gedeelte;vak;WAAR;ONWAAR;6
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;* Plaatwerk;specifiek gedeelte;vak;WAAR;ONWAAR;6
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;* Montage/Demontage;specifiek gedeelte;vak;WAAR;ONWAAR;1
3MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Godsdienst en zedenleer;basisvorming;vak;ONWAAR;ONWAAR;2
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;PAV;basisvorming;vak;ONWAAR;ONWAAR;7
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;STEM Mechanica;specifiek gedeelte;vak;ONWAAR;ONWAAR;19
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;* Lassen;specifiek gedeelte;vak;WAAR;ONWAAR;6
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;* Machines;specifiek gedeelte;vak;WAAR;ONWAAR;6
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;* Plaatwerk;specifiek gedeelte;vak;WAAR;ONWAAR;6
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;* Montage/Demontage;specifiek gedeelte;vak;WAAR;ONWAAR;1
4MECH;mechanica;Mechanica;2de graad;stem;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;0
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Engels;basisvorming;vak;ONWAAR;ONWAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Frans;basisvorming;vak;ONWAAR;ONWAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Geschiedenis;basisvorming;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;3
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Wiskunde;basisvorming;vak;ONWAAR;ONWAAR;3
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Burgerschap;basisvorming;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Toegepaste informatica;basisvorming;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Artistieke expressie;basisvorming;vak;ONWAAR;ONWAAR;0
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Toegepaste biologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;1
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Toegepaste psychologie;specifiek gedeelte;vak;ONWAAR;ONWAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Maatschappij en Welzijn (11u);specifiek gedeelte;vak;ONWAAR;ONWAAR;
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;- Indirecte zorg;specifiek gedeelte;vak;WAAR;ONWAAR;3
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;- Voeding;specifiek gedeelte;vak;WAAR;ONWAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;- Opvoedkunde;specifiek gedeelte;vak;WAAR;ONWAAR;2
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;- Verzorging;specifiek gedeelte;vak;WAAR;ONWAAR;4
3MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;32
4MW;maatschappij-en-welzijn;Maatschappij en welzijn;2de graad;maatschappij & welzijn;dubbele finaliteit;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
